temperature,rate_R1_fwd,rate_R1_rev,rate_R2_fwd,rate_R2_rev,rate_R3_fwd,rate_R3_rev,rate_R4_fwd,rate_R4_rev,rate_R5_fwd,rate_R5_rev,rate_R6_fwd,rate_R6_rev,rate_R7_fwd,rate_R7_rev,rate_R8_fwd,rate_R8_rev
231.0739077174357,7.335834927856829e-06,35152051321444.812,5.385051469240808e-11,1.7250012189814432e+22,8.278240368417598e-09,86590968393855.4,7.886957309621541e-15,1.4079644621302155e+21,241291.95568038334,6.459061825756611e-26,353204603.07507616,6.07970749709628e-38,27229242.90102721,5.4337087720783424e-24,96015325.5669891,4.825939449875247e-38
232.07431604736627,7.813366221882944e-06,35150371146552.91,6.076889310550406e-11,1.5825459402623444e+22,9.063225809095685e-09,86108114739910.69,9.220493732140424e-15,1.2975374191321104e+21,262153.8813956268,8.713443066538272e-26,371198374.37442607,9.205675113746661e-38,28739894.47845253,7.156557782121533e-24,101207223.9052103,7.348952323066042e-38
233.07472437729686,8.317858866272446e-06,35149298710364.395,6.850818859952653e-11,1.4529522936340416e+22,9.915378282999853e-09,85633373830128.31,1.076555828183037e-14,1.1966282613746633e+21,284621.4369774666,1.1724559217550124e-25,389948546.6626155,1.388939911603824e-37,30320613.508834183,9.40343665703998e-24,106633268.49194814,1.1150732444885865e-37
234.07513270722745,8.85059289224126e-06,35148821367999.695,7.715761666994071e-11,1.334966083216714e+22,1.0839806500492099e-08,85166561775198.33,1.2553470163495404e-14,1.1043474834361566e+21,308802.3429111279,1.5736347022622623e-25,409479620.0487353,2.088266730359223e-37,31973964.68049151,1.2326983513980039e-23,112301757.25263304,1.685915782818173e-37
235.07554103715802,9.412896878867102e-06,35148926638929.05,8.681517815316477e-11,1.2274640188523439e+22,1.1841957389547437e-08,84707500027186.7,1.46198506246732e-14,1.0198948294857878e+21,334810.4196726833,2.1068133224523244e-25,429816615.2888225,3.128835156452281e-37,33702578.208216086,1.6122329190242638e-23,118221191.00817205,2.54005219413261e-37
236.0759493670886,1.0006149322280317e-05,35149602459791.363,9.758843183971942e-11,1.1294391941617865e+22,1.2927634966479274e-08,84256015114799.05,1.7005167088584426e-14,9.42549755135568e+20,362765.8653329234,2.813693197727477e-25,450985078.7143178,4.6718917437755925e-37,35509150.56562335,2.1038378207350137e-23,124400275.86243573,3.813670093412432e-37
237.0763576970192,1.0631779943725737e-05,35150836970821.402,1.0959532666781287e-10,1.0399882656398086e+22,1.410302005443335e-08,83811938426638.4,1.9755339907224542e-14,8.716629623348633e+20,392795.5392893768,3.7486040102996298e-25,473011084.3730657,6.952405315205901e-37,37396445.26152308,2.7391938525081086e-23,130847925.44047785,5.706323935579898e-37
238.07676602694977,1.129127110007529e-05,35152618596970.156,1.2296509732450564e-10,9.583001292362503e+21,1.5374690874702877e-08,83375106079441.25,2.2922418516704002e-14,8.066488921857086e+20,425033.25605312083,4.982162502227664e-25,495921236.88596404,1.031164970552685e-36,39367293.48989284,3.5585382242816675e-23,137573262.40587202,8.509446769433463e-37
239.07717435688036,1.198615915515066e-05,35154936047265.58,1.3783922714293928e-10,8.836459004518174e+21,1.6749644521452752e-08,82945358810226.55,2.6565333852251825e-14,7.469790522710528e+20,459620.0889498249,6.605943360192029e-25,519742673.4323742,1.524369312765656e-36,41424594.898455724,4.6128674205439596e-23,144585620.78816423,1.2647255757173122e-36
240.07758268681096,1.27180358983557e-05,35157778273320.812,1.5437248301548042e-10,8.153700526039383e+21,1.8235319373143365e-08,82522541718570.16,3.075073492095074e-14,6.921760851810698e+20,496704.68083903985,8.738428800012705e-25,544503069.3172551,2.246151984163089e-36,43571318.1634385,5.966679245989801e-23,151894547.7930633,1.8735250641200744e-36
241.07799101674152,1.3488549948852264e-05,35161134452452.96,1.7273402612796569e-10,7.528825547414706e+21,1.9839618460087798e-08,82106504208398.23,3.5553917955311445e-14,6.418084907463107e+20,536443.5668515696,1.153257024970779e-24,570230636.0494733,3.299078097969654e-36,45810501.791997276,7.701379172709655e-23,159509805.35067528,2.766360678166844e-36
242.07839934667211,1.4299408240045426e-05,35164994077291.61,1.931086043592717e-10,6.956519127518275e+21,2.157093376823713e-08,81697099817892.39,4.105985733512724e-14,5.954859256592737e+20,579001.5050327588,1.5185378009015162e-24,596954127.4261748,4.8302309727818804e-36,48145254.719318494,9.919503499663619e-23,167441372.50313663,4.071568539875736e-36
243.0788076766027,1.5152377467330992e-05,35169346799857.24,2.1569783009411497e-10,6.431989836761138e+21,2.3438171605444962e-08,81294186073889.08,4.7364348239735845e-14,5.528550134967108e+20,624551.8153956493,1.995005661724097e-24,624702839.3618932,7.049885889959348e-36,50578756.85974636,1.2749944873856382e-22,175699446.25656056,5.9735928934101604e-36
244.07921600653327,1.6049285558576058e-05,35174182537654.39,2.407215495300058e-10,5.950914857676494e+21,2.545077896154724e-08,80897624332217.84,5.457527206577757e-14,5.1359560847166793e+20,673276.7312967863,2.61513292205527e-24,653506612.3867339,1.025774567594763e-35,53114259.852497764,1.6354405650489263e-22,184294444.29944208,8.736699687638829e-36
245.07962433646387,1.699202321804995e-05,35179491440657.8,2.6841930900133514e-10,5.509391178884295e+21,2.7618771002954537e-08,80507279810607.58,6.281399619225767e-14,4.774174576152401e+20,725367.7594705938,3.420474842858833e-24,683395834.1865438,1.4879690830460918e-35,55755087.61310225,2.0935352193668968e-22,193237005.79352713,1.273836883874726e-35
246.08003266639446,1.7982545408125874e-05,35185263866519.914,2.990519228293391e-10,5.103892161716799e+21,2.9952759503279915e-08,80123021154753.03,7.221692096085791e-14,4.4405721988361224e+20,781026.0480229835,4.4640980257773295e-24,714401440.2204926,2.1519107199269502e-35,58504636.838925876,2.674580081002137e-22,202537993.3151741,1.8516175882651843e-35
247.08044099632502,1.9022872918582875e-05,35191490372192.78,3.329031511296748e-10,4.731228865351694e+21,3.2463982644279e-08,79744720685626.42,8.293718787999999e-14,4.132758010374102e+20,840462.7671192102,5.813627980230432e-24,746554914.9503747,3.102836631893218e-35,61366377.69064175,3.4101334627802323e-22,212208493.9293596,2.6833419114769765e-35
248.08084932625562,2.011509390478162e-05,35198161746563.85,3.7028149091851883e-10,4.3885155872799824e+21,3.516433573166884e-08,79372254048885.45,9.514656385339692e-14,3.848559685356811e+20,903899.4988789756,7.555065996708155e-24,779888294.520592,4.4608086171093157e-35,64343854.270254984,4.339483267433401e-22,222259821.5879813,3.877072134201071e-35
249.0812576561862,2.1261365476458876e-05,35205268961206.85,4.115220888477491e-10,4.073139121868917e+21,3.806640323450213e-08,79005500113677.66,1.090375180178695e-13,3.586002142343044e+20,971568.6355106493,9.797560041514598e-24,814434166.8464859,6.394458013154081e-35,67440685.13987492,5.511449072348212e-22,232703517.32101312,5.58535208800452e-35
250.08166598611678,2.246391526790206e-05,35212803194906.35,4.5698878339546297e-10,3.782731324729532e+21,4.1183492016791194e-08,78644340984518.19,1.248255080231859e-13,3.343288406620039e+20,1043713.7901008225,1.2679356340743089e-23,850225672.4505794,9.139965533608645e-35,70660563.82261537,6.986582965034826e-22,243551351.5123396,8.022901145192516e-35
251.08207431604737,2.372504311211714e-05,35220755809051.57,5.070762805871431e-10,3.5151446014333e+21,4.4529665824128e-08,78288661885675.56,1.42751495595577e-13,3.118782428594873e+20,1120590.2161343808,1.637520957178971e-23,887296505.5511469,1.302719766798051e-34,74007259.37213872,8.839852642600857e-22,254815324.57083604,1.1491102493811747e-34
252.08248264597796,2.5047122586078305e-05,35229118355846.766,5.622124738916598e-10,3.268430001802408e+21,4.811978098072979e-08,77938350976541.2,1.6308471129163995e-13,2.910993678400417e+20,1202465.2388156417,2.1105591255288375e-23,925680914.6710854,1.8515600232712134e-34,77484616.76903611,1.1163906650446647e-21,266507668.17727023,1.6411801102758863e-34
253.08289097590853,2.6432602691643012e-05,35237882594775.31,6.228609144578804e-10,3.0408176124287396e+21,5.196952350545219e-08,77593299244618.0,1.8612569084668968e-13,2.7185633019609055e+20,1289618.6939713247,2.714811115632586e-23,965413703.1061194,2.6243359093359043e-34,81096557.25898263,1.4073041266484947e-21,278640847.14717436,2.33738236698171e-34
254.08329930583912,2.7884009555103266e-05,35247040402440.586,6.89523439452117e-10,2.83069900176239e+21,5.609544751173246e-08,77253400581594.86,2.1220960600213532e-13,2.5402516647576856e+20,1382343.3791780116,3.4851657126972217e-23,1006530228.790884,3.709455321666253e-34,84847078.9993753,1.7708011531128872e-21,291227559.27194536,3.3196836868509834e-34
255.0837076357697,2.9403948053963618e-05,35256583887519.34,7.627429690919638e-10,2.636611498427466e+21,6.051501489638232e-08,76918551481743.53,2.41709916569352e-13,2.374927164548475e+20,1480945.5169117667,4.46538678116873e-23,1049066405.6307408,5.22906446835728e-34,88740257.38150251,2.224185618208436e-21,304280737.3741754,4.701877295958221e-34
256.0841159657003,3.099510350379938e-05,35266505280126.46,8.431064776940964e-10,2.457224081975548e+21,6.524663672880343e-08,76588651229992.92,2.7504237042450983e-13,2.2215561503862738e+20,1585745.224234536,5.710268462491782e-23,1093058701.4517338,7.351480222049793e-34,92780245.30794233,2.7886938490825695e-21,317813549.8352069,6.64152062569044e-34
257.0845242956309,3.266024342526532e-05,35276797005830.42,9.312481530994517e-10,2.2913247361800696e+21,7.030971557943762e-08,76263601464088.12,3.1266938117447107e-13,2.079193850431988e+20,1697076.99519937,7.288288721290972e-23,1138544139.529625,1.0308040968365966e-33,96971273.69300954,3.4903442642432786e-21,331839401.63772124,9.356193393110781e-34
258.08493262556146,3.440221923108467e-05,35287451657125.266,1.0278527478641932e-09,2.137809078433604e+21,7.572468996640883e-08,75943306437828.1,3.55104815378471e-13,1.9469761780919576e+20,1815290.1960808302,9.284870708027873e-23,1185560297.416025,1.4415888491154679e-33,101317651.77257888,4.36096101665104e-21,346371934.91248745,1.3145583059531379e-33
259.08534095549203,3.6223967966143195e-05,35298461948444.664,1.133659136703517e-09,1.9956701489395348e+21,8.151307970970975e-08,75627672767394.56,4.029192229573382e-13,1.8241123572119142e+20,1940749.566178944,1.1806384007938815e-22,1234145306.2778068,2.0108691463809004e-33,105823767.38483712,5.43940525636217e-21,361425029.7754062,1.8421410290781208e-33
260.0857492854226,3.8128514068274024e-05,35309820765660.44,1.249464088998494e-09,1.8639892273903656e+21,8.769753316503456e-08,75316609342189.75,4.567455471065517e-13,1.7098782572134983e+20,2073835.7314454874,1.4985045198149206e-22,1284337850.9777944,2.7977976709794182e-33,110494087.29832767,6.773053811221876e-21,377012805.39905024,2.5747875997533476e-33
261.0861576153532,4.011897117016312e-05,35321521137572.36,1.3761262673092737e-09,1.7419275675117753e+21,9.430187588435662e-08,75010027308056.6,5.172853539249781e-13,1.6036103730171698e+20,2214945.7300047814,1.8984909460369875e-22,1336177168.045153,3.8828594994243215e-33,115333157.50272158,8.419572176064906e-21,393149620.21344274,3.5896194121639184e-33
262.0865659452838,4.219854383334958e-05,35333556244386.516,1.514570462399504e-09,1.6287189559023638e+21,1.0135116104842529e-07,74707840120812.56,5.853156226944725e-13,1.5047003855018394e+20,2364493.548563917,2.4009183778194216e-22,1389703045.971562,5.375297557783178e-33,120345603.56795748,1.0449037158192819e-20,409850072.79166734,4.991793577335401e-33
263.0869742752144,4.4370529378595786e-05,35345919405659.234,1.6657920753491245e-09,1.5236630018069273e+21,1.0887172131687402e-07,74409963165722.47,6.616961403502259e-13,1.4125902372720702e+20,2522910.664738309,3.0309138178202135e-22,1444955822.5176797,7.423029748737224e-33,125536130.51360683,1.2946474137487591e-20,427129001.67241967,6.924343535170825e-33
264.08738260514497,4.663831972566632e-05,35358604068237.28,1.8308618646078314e-09,1.4261190931351232e+21,1.1689122259932271e-07,74116314076623.06,7.473775510365352e-13,1.326767683799527e+20,2690646.6045651976,3.819494628107055e-22,1501976385.3630075,1.0225862614357062e-32,130909523.5674402,1.6014885469610244e-20,445001486.71320534,9.581350739306245e-33
265.08779093507553,4.900540315863344e-05,35371603831251.49,2.010930960005511e-09,1.3355009353123693e+21,1.254387191639868e-07,73826812394633.73,8.434101093157758e-13,1.2467622569721138e+20,2868169.5093368846,4.804885122399415e-22,1560806167.8533874,1.405305639559205e-32,136470648.0355469,1.9778859600837188e-20,463482849.0144094,1.3225533400620258e-32
266.0881992650061,5.1475366247403645e-05,35384912405275.24,2.207236167763155e-09,1.2512716242899339e+21,1.3454471078951684e-07,73541379526256.83,9.509531918836054e-13,1.172141610493047e+20,3055966.712073919,6.034112991089608e-22,1621487149.8021584,1.9266620697769172e-32,142224449.42677373,2.4388865898002e-20,482588651.56363803,1.821167867866646e-32
267.0886075949367,5.4051895645632666e-05,35398523649706.45,2.4211055694379945e-09,1.1729391939364528e+21,1.4424120194129772e-07,73259938907400.9,1.071285627087878e-12,1.1025082043983276e+20,3254545.3235683297,7.564941926271255e-22,1684061854.2731786,2.635214014124746e-32,148175953.68607727,3.002635805328724e-20,502334698.5061904,2.501778775803197e-32
268.0890159248673,5.6738779963120794e-05,35412431523678.945,2.6539644372676782e-09,1.1000525894019197e+21,1.5456176189685938e-07,72982415756127.6,1.2058169016657576e-12,1.0374962983239685e+20,3464432.8336644797,9.468207571923403e-22,1748573346.9491308,3.5959472230635484e-32,154330267.64839086,3.6909829576991984e-20,522737036.30647355,3.428637825119341e-32
269.0894242547979,5.953991169568276e-05,35426630127606.83,2.907341474382935e-09,1.0321980240157088e+21,1.655415875467273e-07,72708736983667.16,1.3560993165574332e-12,9.767692211600592e+19,3686177.7150062383,1.1830636538095626e-21,1815065232.9523792,4.895635979065388e-32,160692578.43202868,4.5301988649079084e-20,543811953.5942366,4.687913316106365e-32
270.08983258472847,6.245928904542577e-05,35441113674702.85,3.182875400347644e-09,9.689956829227031e+20,1.7721756793855976e-07,72438831377539.02,1.5238411539939896e-12,9.200168889626739e+19,3920350.044504819,1.4758243122209878e-21,1883581652.848288,6.649890088896432e-32,167268154.38128328,5.551824721978364e-20,565575981.146717,6.394904792439895e-32
271.09024091465903,6.550101790693194e-05,35455876491335.58,3.4823218856443254e-09,9.100967342529715e+20,1.8962834992079539e-07,72172629276763.34,1.7109209345126674e-12,8.669535513723137e+19,4167542.1321109897,1.838041587294203e-21,1954167285.6591852,9.012397572288229e-32,174062344.30698302,6.793675135107115e-20,588045892.2109648,8.703546923522212e-32
272.0906492445896,6.866931373968603e-05,35470913033917.65,3.8075608672181845e-09,8.551806222173266e+20,2.0281440696268918e-07,71910062673056.94,1.919402850981628e-12,8.173157395411046e+19,4428369.1572891595,2.285482670742059e-21,2026867339.3414884,1.2187021148077574e-31,181080578.2244749,8.301021595146646e-20,611238701.4305748,1.1818901555675548e-31
273.0910575745202,7.196850352245631e-05,35486217831489.766,4.160604246093264e-09,8.039526100721214e+20,2.1681810933094223e-07,71651065243331.69,2.1515534438327704e-12,7.70860399052558e+19,4703469.815877198,2.8373319262865447e-21,2101727553.2230673,1.6443596075535325e-31,188328367.0676201,1.0127986985781977e-19,635171665.548051,1.601354224807832e-31
274.0914659044508,7.540302768387911e-05,35501785568687.67,4.54360399722376e-09,7.561415526217212e+20,2.3168379577258018e-07,71395572032677.61,2.4098596319692533e-12,7.273631907507444e+19,4993506.990385904,3.516896156663252e-21,2178794193.942478,2.2138518583287605e-31,195811302.39323628,1.2339186502759825e-19,659862283.3493022,2.164899835054173e-31
275.0918742343814,7.897744198670525e-05,35517610987007.52,4.958860688396671e-09,7.114978701067733e+20,2.4745784828906735e-07,71143519707534.97,2.6970481806549753e-12,6.8661694198387204e+19,5299168.400831014,4.3524480663989374e-21,2258114050.7121234,2.9741521972085363e-31,203535057.13497803,1.5011655994494648e-19,685328295.1074793,2.9203762015762334e-31
276.092282564312,8.269641971296281e-05,35533688984378.43,5.408832463132397e-09,6.697917109563418e+20,2.641887681288958e-07,70894846391079.12,3.0161066983289153e-12,6.484302333198425e+19,5621167.300337533,5.378233565623159e-21,2339734434.4463644,3.987042848430893e-31,211505384.95383903,1.823711507471263e-19,711587681.90093,3.9309790636640347e-31
277.09269089424254,8.656475331114088e-05,35550014520502.15,5.896144447825977e-09,6.308112770508221e+20,2.8192725447167837e-07,70649491568100.19,3.370306295667035e-12,6.126261105574083e+19,5960243.15409748,6.635673026473185e-21,2423703172.226428,5.333616137484673e-31,219728120.28561628,2.212461964578438e-19,738658665.3159549,5.2799983769572435e-31
278.0930992241731,9.05873566857085e-05,35566582662719.38,6.423598674831309e-09,5.943613048214203e+20,3.0072628474511105e-07,70407396074034.03,3.763225994371402e-12,5.790409103101495e+19,6317162.33676475,8.174791804309727e-21,2510068606.4175153,7.120092915841417e-31,228209178.29418266,2.6803666866945743e-19,766559707.8437973,7.076980832317786e-31
279.0935075541037,9.476926700457538e-05,35583388569874.516,6.994184473423177e-09,5.602616789661509e+20,3.206411974633383e-07,70168502182447.48,4.198779017200045e-12,5.475231839738437e+19,6692718.845694212,1.0055921395550658e-20,2598879588.807825,9.485328766723813e-31,236954554.92712775,3.2427825172585626e-19,795309511.2033181,9.465712778517067e-31
280.09391588403435,9.911564680752668e-05,35600427513442.945,7.61108938375089e-09,5.283461718421885e+20,3.4172977709005995e-07,69932753365320.02,4.6812410947655665e-12,5.179327193448968e+19,7087735.013565303,1.2351719696542107e-20,2690185479.771227,1.2610478577911285e-30,245970326.70432863,3.9178972631260436e-19,824927016.6440452,1.263454063540191e-30
281.0943242139649,0.00010363178593919153,35617694840677.02,8.27771061919682e-09,4.984612938410092e+20,3.640523414573619e-07,69700094382921.875,5.215280887957697e-12,4.901396405106408e+19,7503062.234875974,1.514956686652781e-20,2784036140.1762586,1.6731415934622448e-30,255262650.22809425,4.727223959804294e-19,855431403.6174254,1.682968709368585e-30
282.0947325438955,0.0001083231036331258,35635185999879.55,8.997667072091223e-09,4.704652455380776e+20,3.87671831111746e-07,69470471339738.82,5.805992726269387e-12,4.640235899118469e+19,7939581.703798502,1.85544028825636e-20,2880481931.9984913,2.2154661959527052e-30,264837762.83071962,5.696176558007766e-19,886842089.0654123,2.2372399174605878e-30
283.09514087382604,0.00011319515047930952,35652896495198.61,9.77481191265982e-09,4.442269618987444e+20,4.126539007282681e-07,69243831352580.36,6.458931745385793e-12,4.3947297613257245e+19,8398205.156294068,2.2692083680476633e-20,2979573711.8602877,2.9277776538664513e-30,274701981.66755784,6.854739622026155e-19,919178727.7376441,2.9680988417639437e-30
284.0955492037566,0.0001182536106178468,35670821974177.58,1.061324577567195e-08,4.196252389560349e+20,4.390670139625035e-07,69020122868152.2,7.180151646251964e-12,4.163842868054326e+19,8879875.618361138,2.771334540481664e-20,3081362826.0996056,3.8615412907628564e-30,284861703.48266405,8.238246458897483e-19,952461210.4862748,3.9299104834697794e-30
285.0959575336872,0.00012350430355362885,35688958111993.0,1.1517330581379868e-08,3.965479369681752e+20,4.669825391421775e-07,68799295349939.19,7.976245178651797e-12,3.9466145788407185e+19,9385568.181214776,3.3798480980277635e-20,3185901107.83687,5.083254696903014e-30,295323405.18247837,9.888282168241337e-19,986709662.3058827,5.193193944486168e-30
286.09636586361785,0.00012895318641039408,35707300699032.58,1.249170401092248e-08,3.748912527774847e+20,4.964748484321298e-07,68581299418375.77,8.854387577917237e-12,3.742152974629049e+19,9916290.756560573,4.1162849598380914e-20,3293240874.261395,6.678677872945361e-30,306093642.7924723,1.185373042523677e-18,1021944445.0969256,6.849249265886844e-30
287.0967741935484,0.00013460635585877138,35725845591498.47,1.354129462718691e-08,3.5455905274647105e+20,5.276214197004792e-07,68366086829343.484,9.822383103537598e-12,3.549629543333586e+19,10473084.866622152,5.006335960199398e-20,3403434919.025613,8.758208537954944e-30,317179051.5403893,1.4191985431096088e-18,1058186151.5912765,9.01605976224627e-30
288.097182523479,0.0001404700503752006,35744588740925.51,1.4671337737558916e-08,3.354622642251488e+20,5.605029389848208e-07,68153610246972.57,1.0888714911881002e-11,3.3682743368733962e+19,11057026.424881386,6.080608668103908e-20,3516536507.5963693,1.1463700279698223e-29,328586345.24022067,1.697035358346747e-18,1095455608.0506084,1.1845807848499891e-29
289.09759085340954,0.0001465506520658433,35763526153018.22,1.5887391930930595e-08,3.175183179639448e+20,5.952034079967465e-07,67943823463771.45,1.2062598424183792e-11,3.1973715022171652e+19,11669226.529570144,7.375521534963648e-20,3632599375.095166,1.497709551476726e-29,340322316.77612036,2.0267672601800544e-18,1133773871.9608257,1.5534428082860547e-29
290.0979991833401,0.00015285468898106302,35782653917177.01,1.719535639491976e-08,3.006506373325479e+20,6.318102524683274e-07,67736681222573.08,1.335403842125769e-11,3.036255181824945e+19,12310832.276326865,8.934352048003639e-20,3751677720.2348404,1.9531337003305668e-29,352393836.77521276,2.417617974267909e-18,1173162230.637003,2.0333727994708475e-29
291.09840751327073,0.0001593888370376141,35801968198611.0,1.8601488992575967e-08,2.8478817067591084e+20,6.704144327965652e-07,67532139238445.305,1.4773890110433957e-11,2.8843057489357373e+19,12983027.55645274,1.0808463898967194e-19,3873826199.377281,2.5424135343417796e-29,364807854.37655985,2.8803665180399596e-18,1213642200.7289762,2.6566739777783684e-29
292.09881584320135,0.00016615992219280962,35821465242939.414,2.0112425143431733e-08,2.698649624761243e+20,7.111105598467819e-07,67330154212513.016,1.6333924400775624e-11,2.7409463491657142e+19,13687033.882465826,1.3058742049775125e-19,3999099923.127953,3.3035310132871124e-29,377571395.8118458,3.427595114179854e-18,1255235525.7952518,3.4647130075871857e-29
293.0992241731319,0.0001731749226281454,35841141351604.21,2.1735197561673813e-08,2.55819759989882e+20,7.5399700892705e-07,67130683681572.305,1.804689759578769e-11,2.6056397101694693e+19,14424111.2138584,1.5757268848338323e-19,4127554448.4003735,4.2848594925316077e-29,390691564.32852787,4.073974304512127e-18,1297964176.4627476,4.510369815692487e-29
294.0996325030625,0.0001804409707084932,35860992898952.1,2.3477256794456303e-08,2.425956525133067e+20,7.991760406330556e-07,66933686158821.164,1.9926625803715295e-11,2.4778852111836217e+19,15195558.786712067,1.8989279426975845e-19,4259245778.305699,5.547900917726614e-29,404175540.78275204,4.836590509079674e-18,1341850346.9585848,5.861124361845625e-29
295.10004083299305,0.00018796535517121496,35881016328489.66,2.534649268912968e-08,2.3013973996334265e+20,8.467539231857824e-07,66739120961477.03,2.1988064361170814e-11,2.357216188830385e+19,16002715.949466437,2.2855440209937093e-19,4394230349.702674,7.17071607463897e-29,418030581.60203314,5.7353219126845585e-18,1386916456.8172145,7.602939386263593e-29
296.1004491629236,0.0001957555232064121,35901208144949.0,2.73512567805327e-08,2.184028285940073e+20,8.968410551293969e-07,66546948304937.0,2.424739246501406e-11,2.243197445446495e+19,16846963.02024552,2.747450086385322e-19,4532565034.598163,9.252216312279384e-29,432264019.6052329,6.7932693838988726e-18,1433185146.1977615,9.845136205065734e-29
297.10085749285423,0.00020381908270027913,35921564935601.37,2.9500385622029007e-08,2.0733915166270856e+20,9.49552093719387e-07,66357129210043.336,2.672210347744698e-11,2.1354229610084008e+19,17729722.13198744,3.298637734875056e-19,4674307131.972108,1.1917524272106173e-28,446883262.94715136,8.037249964530279e-18,1480679275.4898374,1.2726507427111392e-28
298.10126582278485,0.00021216380421897296,35942083316329.34,3.180322505429515e-08,1.9690611172297762e+20,1.0050060857151953e-06,66169625519911.484,2.943110103691145e-11,2.03351378001443e+19,18652458.08147421,3.955573213614991e-19,4819514359.010434,1.5324659138598507e-28,461895794.9934771,9.498361416978703e-18,1529421924.9587526,1.6422967762097918e-28
299.1016741527154,0.00022079762326949413,35962760007300.8,3.4269655556166784e-08,1.8706404483741077e+20,1.0633265983830876e-06,65984399839781.67,3.239480140479099e-11,1.937116062314996e+19,19616679.231941864,4.737612698511959e-19,4968244850.962533,1.9672860233493152e-28,477309173.80997115,1.1212627407334987e-17,1579436392.0267687,2.1157114453384826e-28
300.102082482646,0.00022972864217174428,35983591741343.555,3.691011856007118e-08,1.777760024796423e+20,1.1246418564471392e-06,65801415562263.75,3.5635242461108885e-11,1.8458992845705806e+19,20623938.31386756,5.66748346275515e-19,5120557150.706397,2.521293416136909e-28,493131031.0558537,1.3221734098354175e-17,1630746188.2888618,2.7210154746376375e-28
301.10249081257655,0.0002389651325662649,36004575352236.76,3.9735643911921635e-08,1.690075513578421e+20,1.1890848803297321e-06,65620636831166.61,3.917619953769712e-11,1.7595545817579092e+19,21675833.38817795,6.771840775841314e-19,5276510204.750952,3.226009718218024e-28,509369072.4619264,1.557387027292496e-17,1683375040.9485378,3.493676284171498e-28
302.1028991425071,0.00024851553738491076,36025707720717.57,4.275787840704663e-08,1.6072658890017577e+20,1.2567936268828154e-06,65442028498423.74,4.304330865306026e-11,1.6777932111257893e+19,22774008.663210668,8.081911741497819e-19,5436163358.311566,4.1209889878151115e-28,526031076.78651494,1.8324684579428982e-17,1737346888.3845139,4.47835566938841e-28
303.10330747243773,0.00025838847296135955,36046985770656.53,4.598911548954518e-08,1.5290317317247245e+20,1.327911134517572e-06,65265556165408.42,4.7264197406430786e-11,1.6003451353862537e+19,23920155.406967074,9.634238855622993e-19,5599576346.6272745,5.255786879595247e-28,543124895.1554455,2.1538375114573854e-17,1792685878.4834604,5.731204082145834e-28
304.10371580236836,0.00026859273110721254,36068406482014.98,4.944232605175655e-08,1.455093660186733e+20,1.4025856698047217e-06,65091186087295.555,5.1868624014046986e-11,1.5269577145587876e+19,25116012.829311617,1.1471537816591034e-18,5766809295.154575,6.692393448652077e-28,560658450.8260401,2.5288928548460897e-17,1849416369.7875845,7.322705078305411e-28
305.1041241322989,0.00027913728159943235,36089966916453.086,5.3131190592480385e-08,1.3851908840504869e+20,1.4809708776927603e-06,64918885215097.414,5.6888624920696745e-11,1.457394490367754e+19,26363368.996807054,1.3643686089240327e-18,5937922701.526899,8.508234209466945e-28,578639738.1297461,2.9661527838621964e-17,1907562924.7558198,9.34119647627189e-28
306.1045324622295,0.0002900312738087507,36111664150543.805,5.707013250133253e-08,1.3190798710940407e+20,1.5632259334905683e-06,64748621154217.93,6.2358671447987e-11,1.391434068437504e+19,27664061.70966887,1.6208860987768116e-18,6112977442.357764,1.0799866722425152e-27,597076822.5599378,3.475415004578544e-17,1967150311.6685297,1.18972226384736e-27
307.10494079216005,0.0003012840395370776,36133495347560.04,6.127435268064857e-08,1.256533114007897e+20,1.6495157021160942e-06,64580362183905.96,6.831583586027732e-11,1.328869078253855e+19,29019979.422953866,1.923484849004546e-18,6292034758.99248,1.3687527118055566e-27,615977839.7650186,4.067937813499871e-17,2028203501.838943,1.5128906015152503e-27
308.1053491220907,0.00031290509427651,36155457690623.61,6.57598655128585e-08,1.197337993569786e+20,1.7400108923751638e-06,64414077179022.47,7.479996751463429e-11,1.2695052122665169e+19,30433062.16304746,2.2800546943656213e-18,6475156253.821102,1.7320713896077873e-27,635350994.892788,4.7566453620520986e-17,2090747665.410741,1.9208566845524275e-27
309.10575745202124,0.0003249041403738495,36177548446170.555,7.054353613878321e-08,1.1412957249433246e+20,1.8348882233064164e-06,64249735607906.164,8.185387941918396e-11,1.2131603358569746e+19,31905302.405582923,2.6997692838718897e-18,6662403880.0948715,2.18850357125832e-27,655204561.7667788,5.556359978066609e-17,2154808172.7440963,2.4350869078125524e-27
310.1061657819518,0.0003372910683614292,36199764897008.62,7.564311921437913e-08,1.0882203891443365e+20,1.9343305863452282e-06,64087307627347.86,8.952354588483645e-11,1.1596636614861875e+19,33438746.03618092,3.1932839522294235e-18,6853839943.042164,2.7610597210601424e-27,675546883.2777511,6.484064881872039e-17,2220410589.7180104,3.082282987328204e-27
311.1065741118824,0.00035007595963901434,36222104397415.16,8.107729896287378e-08,1.0379380309016587e+20,2.0385272154757727e-06,63926763863657.45,9.785831164814327e-11,1.1088549823508335e+19,35035493.25095181,3.772962368612724e-18,7049527088.373512,3.478225393886413e-27,696386369.5312079,7.559201015695692e-17,2287580675.9718084,3.8956101386047146e-27
